Timestamp,CPUUtilization_actual,CPUUtilization_pred
2024-12-08 00:05:00,2.750724738353248,3.8812852
2024-12-08 00:10:00,2.758115680282034,3.9730082
2024-12-08 00:15:00,2.8017504862461515,3.7599285
2024-12-08 00:20:00,2.7739534129852936,3.8659282
2024-12-08 00:25:00,3.349349356302458,3.7831109
2024-12-08 00:30:00,2.8233606557377016,4.3301306
2024-12-08 00:35:00,2.859683245345698,3.7296226
2024-12-08 00:40:00,2.773907103825848,3.848971
2024-12-08 00:45:00,2.810201907936642,3.6117034
2024-12-08 00:50:00,2.800032416412436,3.8424952
2024-12-08 00:55:00,2.765879410947716,3.8037777
2024-12-08 01:00:00,2.7666944521623984,3.757451
2024-12-08 01:05:00,2.834180790959966,3.7351866
2024-12-08 01:10:00,2.876340650180604,3.7822194
2024-12-08 01:15:00,2.7499999999999973,3.7879956
2024-12-08 01:20:00,2.8000000000004865,3.7088084
2024-12-08 01:25:00,2.8666666666661795,3.7798898
2024-12-08 01:30:00,2.74183569510123,3.8347878
2024-12-08 01:35:00,2.7249999999997536,3.708572
2024-12-08 01:40:00,2.848152264518192,3.709599
2024-12-08 01:45:00,2.876162359914286,3.8216815
2024-12-08 01:50:00,2.83336111882931,3.8330452
2024-12-08 01:55:00,2.749726775956764,3.7960875
2024-12-08 02:00:00,2.6923867741036496,3.715953
2024-12-08 02:05:00,2.691666666666906,3.6707582
2024-12-08 02:10:00,2.774381772714198,3.6616757
2024-12-08 02:15:00,2.74169908307817,3.733986
2024-12-08 02:20:00,2.82520607576203,3.6876652
2024-12-08 02:25:00,2.9496735204230697,3.7774549
2024-12-08 02:30:00,2.849999999999756,3.8778424
2024-12-08 02:35:00,2.748784384550582,3.7895133
2024-12-08 02:40:00,2.759604519774012,3.727254
2024-12-08 02:45:00,2.74084699453552,3.7521596
2024-12-08 02:50:00,2.7589260905807245,3.7292979
2024-12-08 02:55:00,2.9083333333340624,3.7457728
2024-12-08 03:00:00,2.7757247383534915,3.8789086
2024-12-08 03:05:00,2.741416597202906,3.7220743
2024-12-08 03:10:00,11.518079096044444,3.7101543
2024-12-08 03:15:00,8.449180327868861,10.372101
2024-12-08 03:20:00,2.801298971936657,8.184846
2024-12-08 03:25:00,2.908643604705738,4.875856
2024-12-08 03:30:00,2.851162359914536,3.9346433
2024-12-08 03:35:00,2.7396313790868185,3.6787796
2024-12-08 03:40:00,2.7765675650640937,3.5308962
